ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume
2013.03.27,00:00,1600.05,1608.30,1591.33,1605.19,51828
2013.03.28,00:00,1605.24,1607.71,1593.89,1596.95,46850
2013.03.29,00:00,1597.35,1604.65,1594.40,1595.98,54
2013.03.31,00:00,1597.68,1600.85,1595.45,1596.49,2393
2013.04.01,00:00,1596.55,1602.10,1594.72,1601.60,42572
2013.04.02,00:00,1601.61,1603.83,1573.83,1576.35,56393
2013.04.03,00:00,1576.30,1577.10,1549.83,1555.23,78073
2013.04.04,00:00,1555.35,1556.84,1540.05,1552.55,70984
2013.04.05,00:00,1552.58,1581.25,1549.30,1580.40,74098
2013.04.07,00:00,1580.05,1582.92,1577.18,1577.26,2461
2013.04.08,00:00,1577.28,1580.80,1567.31,1572.03,48504
2013.04.09,00:00,1572.01,1590.29,1570.35,1585.27,48905
2013.04.10,00:00,1585.25,1588.58,1553.61,1555.49,71981
2013.04.11,00:00,1555.46,1568.33,1553.33,1561.88,60586
2013.04.12,00:00,1561.92,1564.58,1482.79,1485.76,125177
2013.04.14,00:00,1479.30,1490.55,1477.87,1490.00,8735
2013.04.15,00:00,1490.15,1495.55,1335.18,1351.55,193774
2013.04.16,00:00,1351.51,1403.59,1321.59,1371.02,224165
2013.04.17,00:00,1371.07,1395.08,1364.94,1373.15,113331
2013.04.18,00:00,1373.07,1402.04,1336.15,1394.29,105901
2013.04.19,00:00,1394.39,1425.05,1385.76,1402.90,100486
2013.04.21,00:00,1404.53,1409.01,1404.48,1408.50,3720
2013.04.22,00:00,1408.45,1439.10,1403.80,1423.95,98337
2013.04.23,00:00,1423.86,1432.78,1404.85,1414.20,106852
2013.04.24,00:00,1414.21,1434.03,1414.21,1429.95,91179
2013.04.25,00:00,1429.90,1474.21,1427.02,1473.25,92318
2013.04.26,00:00,1473.10,1485.30,1448.05,1460.14,101699
2013.04.28,00:00,1463.97,1467.85,1462.20,1464.99,3876
2013.04.29,00:00,1465.04,1478.83,1462.70,1473.35,55678
2013.04.30,00:00,1473.32,1480.00,1460.89,1476.29,92580
2013.05.01,00:00,1476.33,1478.02,1440.35,1458.80,88357
2013.05.02,00:00,1458.75,1473.79,1448.75,1467.75,78646
2013.05.03,00:00,1467.64,1488.00,1456.13,1470.74,79844
2013.05.05,00:00,1469.95,1470.61,1468.00,1470.56,1537
2013.05.06,00:00,1470.52,1478.84,1464.48,1467.27,71849
2013.05.07,00:00,1467.25,1470.10,1441.30,1450.15,87441
2013.05.08,00:00,1450.10,1476.68,1447.61,1471.88,90938
2013.05.09,00:00,1471.86,1476.38,1453.29,1455.59,83229
2013.05.10,00:00,1455.55,1462.05,1419.65,1447.90,135670
2013.05.12,00:00,1444.82,1446.75,1437.06,1437.57,4513
2013.05.13,00:00,1437.53,1439.68,1425.85,1435.33,87003
2013.05.14,00:00,1435.34,1445.45,1421.20,1430.10,100863
2013.05.15,00:00,1430.05,1430.05,1388.55,1395.90,131121
2013.05.16,00:00,1395.88,1398.26,1369.58,1387.07,117898
2013.05.17,00:00,1387.00,1392.93,1355.22,1359.50,139353
2013.05.19,00:00,1364.58,1365.19,1338.53,1348.27,14537
2013.05.20,00:00,1348.23,1399.55,1338.06,1388.78,122112
2013.05.21,00:00,1388.80,1401.53,1359.64,1377.09,173737
2013.05.22,00:00,1377.10,1414.48,1354.39,1363.10,183811
2013.05.23,00:00,1362.95,1398.31,1356.77,1388.02,135537
2013.05.24,00:00,1388.05,1398.40,1382.29,1385.19,101841
2013.05.26,00:00,1387.16,1388.39,1384.27,1386.11,5290
2013.05.27,00:00,1386.11,1396.77,1384.40,1396.32,67605
2013.05.28,00:00,1396.15,1402.01,1373.59,1380.65,96707
2013.05.29,00:00,1380.66,1395.40,1380.20,1392.45,82262
2013.05.30,00:00,1392.30,1418.00,1388.68,1415.06,102358
2013.05.31,00:00,1415.01,1421.90,1384.74,1388.04,131101
2013.06.02,00:00,1389.92,1394.89,1388.74,1394.34,2984
2013.06.03,00:00,1394.29,1416.86,1390.68,1412.63,115979
2013.06.04,00:00,1412.57,1415.05,1388.55,1398.53,114956
2013.06.05,00:00,1398.54,1410.60,1395.67,1401.06,141506
2013.06.06,00:00,1401.00,1423.48,1391.70,1411.63,133691
2013.06.07,00:00,1411.65,1417.87,1377.65,1382.30,130054
2013.06.09,00:00,1378.38,1388.07,1377.38,1384.21,10042
2013.06.10,00:00,1384.19,1388.90,1375.75,1383.99,208802
2013.06.11,00:00,1383.99,1386.70,1365.54,1377.49,251931
2013.06.12,00:00,1377.49,1394.55,1373.98,1386.15,207837
2013.06.13,00:00,1386.10,1394.78,1374.40,1385.43,275010
2013.06.14,00:00,1385.43,1392.27,1378.31,1389.78,214999
2013.06.16,00:00,1390.59,1390.64,1388.84,1390.11,2591
2013.06.17,00:00,1390.11,1391.84,1380.44,1384.40,139178
2013.06.18,00:00,1384.42,1385.96,1361.00,1369.07,207924
2013.06.19,00:00,1369.07,1376.48,1343.00,1346.15,247416
2013.06.20,00:00,1346.16,1348.13,1274.44,1274.44,572418
2013.06.21,00:00,1274.35,1302.36,1269.45,1295.79,329408
2013.06.23,00:00,1297.41,1301.41,1296.66,1300.22,6064
2013.06.24,00:00,1300.25,1301.22,1276.05,1283.81,286135
2013.06.25,00:00,1283.80,1289.51,1271.60,1274.71,252210
2013.06.26,00:00,1274.66,1276.75,1221.70,1228.28,382045
2013.06.27,00:00,1228.38,1244.64,1196.65,1205.14,361033
2013.06.28,00:00,1205.13,1234.55,1180.15,1234.45,369844
2013.06.30,00:00,1234.16,1245.07,1233.22,1239.30,12189
2013.07.01,00:00,1239.30,1261.84,1225.00,1252.33,314749
2013.07.02,00:00,1252.33,1267.36,1239.50,1244.77,287935
2013.07.03,00:00,1244.82,1259.94,1236.80,1255.34,273292
2013.07.04,00:00,1255.24,1256.90,1244.75,1247.95,127365
2013.07.05,00:00,1247.90,1248.80,1208.10,1222.46,272200
2013.07.07,00:00,1222.26,1229.62,1217.52,1218.72,10430
2013.07.08,00:00,1218.72,1238.71,1215.62,1233.87,216343
2013.07.09,00:00,1233.87,1260.46,1233.47,1248.76,228319
2013.07.10,00:00,1248.77,1289.55,1243.92,1283.04,283130
2013.07.11,00:00,1283.01,1298.75,1277.94,1285.61,295222
2013.07.12,00:00,1285.61,1288.52,1267.70,1284.64,184972
2013.07.14,00:00,1284.93,1294.70,1284.51,1289.42,9497
2013.07.15,00:00,1289.42,1294.40,1273.71,1282.35,168301
2013.07.16,00:00,1282.35,1295.63,1277.05,1290.56,193106
2013.07.17,00:00,1290.56,1300.65,1270.15,1277.00,273281
2013.07.18,00:00,1277.00,1288.60,1274.71,1284.68,198275
2013.07.19,00:00,1284.68,1297.78,1282.23,1295.94,174517
2013.07.21,00:00,1297.44,1318.70,1295.87,1313.06,15742
2013.07.22,00:00,1313.09,1339.53,1310.95,1334.43,232464
2013.07.23,00:00,1334.43,1347.20,1326.56,1343.02,208221
2013.07.24,00:00,1343.10,1346.50,1313.05,1318.82,235026
2013.07.25,00:00,1318.82,1337.73,1308.83,1335.51,215732
2013.07.26,00:00,1335.54,1340.70,1312.28,1332.96,216533
2013.07.28,00:00,1332.65,1334.75,1330.25,1330.78,5768
2013.07.29,00:00,1330.78,1338.17,1322.81,1326.35,182558
2013.07.30,00:00,1326.35,1330.05,1317.42,1327.79,147998
2013.07.31,00:00,1327.84,1339.20,1305.65,1326.01,293054
2013.08.01,00:00,1326.04,1330.97,1302.57,1307.02,230392
2013.08.02,00:00,1307.05,1318.35,1283.06,1312.68,241250
2013.08.04,00:00,1312.05,1314.72,1311.05,1312.34,5226
2013.08.05,00:00,1312.37,1320.62,1297.41,1303.72,153248
2013.08.06,00:00,1303.72,1306.96,1279.21,1282.10,194421
2013.08.07,00:00,1282.15,1289.33,1272.81,1284.69,179951
2013.08.08,00:00,1284.70,1314.45,1283.53,1312.65,211295
2013.08.09,00:00,1312.57,1317.12,1304.86,1313.61,155919
2013.08.11,00:00,1314.20,1333.50,1314.00,1329.08,13962
2013.08.12,00:00,1329.08,1344.08,1322.78,1332.84,193665
2013.08.13,00:00,1332.81,1341.29,1318.57,1321.28,254528
2013.08.14,00:00,1321.28,1346.29,1315.79,1342.43,212877
2013.08.15,00:00,1342.43,1370.03,1318.77,1362.84,304804
2013.08.16,00:00,1362.84,1379.45,1357.62,1374.53,286127
2013.08.18,00:00,1379.16,1380.71,1375.10,1376.67,8768
2013.08.19,00:00,1376.67,1384.30,1362.36,1367.22,206713
2013.08.20,00:00,1367.25,1377.58,1352.22,1368.59,261281
2013.08.21,00:00,1368.59,1379.10,1355.00,1358.54,325850
2013.08.22,00:00,1358.53,1381.79,1356.29,1374.66,253304
2013.08.23,00:00,1374.66,1399.96,1368.57,1397.60,250627
2013.08.25,00:00,1398.77,1406.82,1390.52,1396.00,13953
2013.08.26,00:00,1396.00,1405.13,1389.40,1402.76,211883
2013.08.27,00:00,1402.76,1423.71,1395.64,1418.60,289432
2013.08.28,00:00,1418.61,1433.61,1413.26,1417.69,321299
2013.08.29,00:00,1417.71,1417.91,1402.38,1403.96,302936
2013.08.30,00:00,1403.95,1411.11,1392.10,1394.60,249100
2013.09.01,00:00,1393.09,1393.09,1373.70,1380.42,10612
2013.09.02,00:00,1380.42,1398.18,1379.28,1393.62,144532
2013.09.03,00:00,1393.62,1416.25,1384.37,1411.31,257116
2013.09.04,00:00,1411.31,1414.91,1384.59,1393.45,250039
2013.09.05,00:00,1393.45,1399.76,1364.80,1369.10,278401
2013.09.06,00:00,1369.11,1393.50,1358.46,1391.30,240505
2013.09.08,00:00,1390.84,1394.49,1385.01,1388.63,10263
2013.09.09,00:00,1388.63,1391.85,1381.95,1386.66,146531
2013.09.10,00:00,1386.68,1387.07,1357.70,1365.96,201209
2013.09.11,00:00,1365.98,1368.55,1356.60,1364.80,176838
2013.09.12,00:00,1364.77,1365.72,1320.40,1327.10,271360
2013.09.13,00:00,1327.09,1330.78,1304.77,1325.79,278087
2013.09.15,00:00,1333.13,1334.70,1325.10,1329.92,16627
2013.09.16,00:00,1329.97,1332.77,1302.82,1312.89,263906
2013.09.17,00:00,1312.89,1323.88,1305.26,1306.60,220494
2013.09.18,00:00,1306.60,1368.18,1291.54,1367.79,341700
2013.09.19,00:00,1367.81,1375.13,1358.54,1365.59,275034
2013.09.20,00:00,1365.58,1366.41,1324.73,1325.28,260348
2013.09.22,00:00,1326.15,1330.23,1323.48,1329.70,13818
2013.09.23,00:00,1329.70,1331.75,1313.51,1326.81,282641
2013.09.24,00:00,1326.81,1329.20,1305.67,1325.33,271857
2013.09.25,00:00,1325.38,1337.95,1316.53,1332.05,271036
2013.09.26,00:00,1332.15,1339.30,1318.73,1324.01,237100
2013.09.27,00:00,1324.01,1343.96,1319.72,1336.35,387301
2013.09.29,00:00,1340.58,1351.95,1335.25,1340.16,10705
2013.09.30,00:00,1340.14,1343.25,1322.62,1328.42,212028
2013.10.01,00:00,1328.45,1337.55,1282.31,1289.09,327851
2013.10.02,00:00,1289.03,1323.75,1277.80,1314.80,309870
2013.10.03,00:00,1314.77,1322.29,1301.90,1316.52,313320
2013.10.04,00:00,1316.56,1325.41,1305.65,1310.50,201478
2013.10.06,00:00,1311.60,1316.05,1310.88,1313.59,5471
2013.10.07,00:00,1313.59,1328.95,1308.44,1323.00,228116
2013.10.08,00:00,1323.01,1329.93,1315.55,1320.25,319935
2013.10.09,00:00,1320.25,1322.11,1294.61,1302.84,375318
2013.10.10,00:00,1302.85,1311.75,1281.45,1287.85,315219
2013.10.11,00:00,1287.86,1294.12,1260.84,1270.85,310532
2013.10.13,00:00,1276.80,1278.50,1272.40,1272.85,11013
2013.10.14,00:00,1272.85,1290.04,1268.59,1272.04,339326
2013.10.15,00:00,1272.04,1287.95,1251.54,1275.19,451809
2013.10.16,00:00,1275.19,1288.64,1269.14,1281.05,414985
2013.10.17,00:00,1281.05,1324.30,1274.37,1315.76,483781
2013.10.18,00:00,1315.76,1327.58,1311.61,1315.86,265637
2013.10.20,00:00,1316.24,1319.33,1312.75,1317.40,8821
2013.10.21,00:00,1317.39,1324.02,1313.49,1315.49,206533
2013.10.22,00:00,1315.50,1344.65,1310.03,1339.27,237481
2013.10.23,00:00,1339.29,1342.16,1329.11,1332.21,221550
2013.10.24,00:00,1332.22,1351.82,1332.10,1346.58,240864
2013.10.25,00:00,1346.58,1355.66,1336.49,1351.25,227670
2013.10.27,00:00,1353.19,1353.86,1348.71,1348.89,5766
2013.10.28,00:00,1348.89,1361.70,1346.28,1353.07,193711
2013.10.29,00:00,1353.08,1360.35,1340.06,1343.31,235057
2013.10.30,00:00,1343.30,1359.45,1334.55,1338.43,311967
2013.10.31,00:00,1338.40,1341.95,1319.00,1323.08,276320
2013.11.01,00:00,1323.10,1327.34,1305.98,1315.03,259880
2013.11.03,00:00,1313.55,1315.84,1313.15,1313.95,2919
2013.11.04,00:00,1313.89,1322.47,1311.04,1314.99,169909
2013.11.05,00:00,1314.99,1319.93,1305.45,1312.62,194960
2013.11.06,00:00,1312.64,1321.98,1309.07,1317.67,182924
2013.11.07,00:00,1317.68,1326.33,1296.78,1309.31,281420
2013.11.08,00:00,1309.32,1313.75,1281.00,1288.01,236143
2013.11.10,00:00,1287.40,1288.80,1286.31,1287.09,3517
2013.11.11,00:00,1287.09,1288.09,1279.05,1282.31,156706
2013.11.12,00:00,1282.31,1285.27,1261.28,1267.39,242747
2013.11.13,00:00,1267.37,1286.72,1265.79,1284.99,227996
2013.11.14,00:00,1285.00,1294.25,1278.02,1286.87,261182
2013.11.15,00:00,1286.87,1291.17,1280.28,1289.33,171409
2013.11.17,00:00,1288.50,1289.52,1288.05,1288.07,2045
2013.11.18,00:00,1288.07,1288.29,1269.93,1274.11,193286
2013.11.19,00:00,1274.11,1278.80,1269.07,1275.13,199924
2013.11.20,00:00,1275.16,1276.28,1240.95,1246.95,295110
2013.11.21,00:00,1246.95,1250.32,1236.67,1244.09,241017
2013.11.22,00:00,1244.09,1248.85,1241.05,1243.23,165566
2013.11.24,00:00,1241.35,1243.45,1235.33,1240.55,10369
2013.11.25,00:00,1240.55,1258.07,1223.59,1252.81,229931
2013.11.26,00:00,1252.82,1255.12,1239.58,1243.44,158381
2013.11.27,00:00,1243.44,1254.78,1234.18,1238.21,159671
2013.11.28,00:00,1238.19,1245.80,1236.43,1244.07,76559
2013.11.29,00:00,1244.07,1254.65,1240.60,1251.43,117031
2013.12.01,00:00,1250.47,1250.47,1247.53,1247.90,3284
2013.12.02,00:00,1247.90,1248.79,1217.75,1223.00,220950
2013.12.03,00:00,1223.00,1226.15,1215.13,1224.54,180880
2013.12.04,00:00,1224.56,1251.69,1211.67,1237.85,260966
2013.12.05,00:00,1237.86,1241.44,1216.97,1226.05,267598
2013.12.06,00:00,1226.08,1244.66,1211.44,1228.85,267251
2013.12.08,00:00,1231.00,1231.93,1228.10,1228.10,2214
2013.12.09,00:00,1228.10,1243.05,1225.19,1238.78,167923
2013.12.10,00:00,1238.78,1267.75,1237.85,1261.03,220042
2013.12.11,00:00,1261.00,1263.27,1251.05,1253.87,217964
2013.12.12,00:00,1253.95,1256.88,1223.82,1227.77,262777
2013.12.13,00:00,1227.79,1238.55,1220.45,1238.47,208610
2013.12.15,00:00,1237.50,1238.24,1235.91,1236.00,2424
2013.12.16,00:00,1235.98,1251.92,1227.68,1240.13,230023
2013.12.17,00:00,1240.17,1247.99,1227.15,1233.77,248169
2013.12.18,00:00,1233.80,1244.53,1215.82,1219.07,292440
2013.12.19,00:00,1219.08,1226.42,1187.13,1191.52,337713
2013.12.20,00:00,1191.52,1207.46,1190.71,1202.75,221472
2013.12.22,00:00,1202.60,1205.45,1202.60,1203.89,3010
2013.12.23,00:00,1203.83,1206.15,1192.63,1198.25,152532
2013.12.24,00:00,1198.25,1203.05,1196.08,1202.93,61376
2013.12.26,00:00,1204.25,1215.78,1203.10,1209.01,75673
2013.12.27,00:00,1209.01,1219.04,1208.86,1212.82,136863
2013.12.29,00:00,1214.38,1216.10,1213.25,1213.27,3900
2013.12.30,00:00,1213.26,1213.95,1194.38,1198.39,176734
2013.12.31,00:00,1198.40,1214.63,1178.86,1206.21,169742
2014.01.02,00:00,1221.69,1230.75,1213.17,1224.15,190328
2014.01.03,00:00,1223.19,1240.12,1221.33,1238.01,205332
2014.01.06,00:00,1237.05,1248.29,1214.84,1237.75,239102
2014.01.07,00:00,1238.17,1245.20,1224.86,1231.79,222679
2014.01.08,00:00,1231.55,1232.32,1218.35,1225.65,247175
2014.01.09,00:00,1225.09,1231.39,1221.27,1227.66,163184
2014.01.10,00:00,1227.52,1248.88,1223.83,1245.45,199457
2014.01.13,00:00,1247.28,1254.95,1243.60,1252.71,158150
2014.01.14,00:00,1252.49,1255.21,1241.60,1244.91,164267
2014.01.15,00:00,1244.66,1244.90,1234.09,1241.61,161522
2014.01.16,00:00,1239.07,1245.15,1236.28,1242.04,137054
2014.01.17,00:00,1241.61,1254.80,1237.67,1251.75,147959
2014.01.20,00:00,1252.36,1261.97,1250.69,1252.01,73626
2014.01.21,00:00,1251.05,1255.65,1235.55,1241.17,164558
2014.01.22,00:00,1240.65,1243.49,1235.88,1236.80,115406
2014.01.23,00:00,1235.85,1265.38,1231.44,1263.61,194408
2014.01.24,00:00,1263.37,1272.45,1256.84,1267.66,193700
2014.01.27,00:00,1269.10,1279.10,1251.89,1256.55,204439
2014.01.28,00:00,1255.08,1261.74,1245.34,1256.72,151205
2014.01.29,00:00,1249.15,1270.05,1248.67,1267.05,189735
2014.01.30,00:00,1267.50,1267.67,1237.93,1243.48,193499
2014.01.31,00:00,1241.55,1254.85,1238.41,1243.23,162404
2014.02.03,00:00,1242.00,1266.18,1240.74,1257.18,182625
2014.02.04,00:00,1257.67,1260.85,1247.20,1254.29,161326
2014.02.05,00:00,1254.27,1274.25,1251.95,1257.55,183652
2014.02.06,00:00,1257.19,1266.91,1252.71,1257.86,159075
2014.02.07,00:00,1256.95,1271.87,1252.62,1266.54,187969
2014.02.10,00:00,1264.95,1277.79,1264.90,1274.37,137433
2014.02.11,00:00,1270.51,1293.75,1270.51,1291.02,201394
2014.02.12,00:00,1286.99,1296.18,1283.84,1290.82,173122
2014.02.13,00:00,1289.90,1302.80,1286.15,1302.57,167577
2014.02.14,00:00,1301.24,1321.09,1299.77,1318.23,181262
2014.02.17,00:00,1318.68,1339.85,1318.17,1339.57,105468
2014.02.18,00:00,1326.75,1331.99,1312.38,1321.72,182044
2014.02.19,00:00,1321.53,1322.77,1308.80,1311.20,171633
2014.02.20,00:00,1310.55,1324.95,1307.26,1322.75,184893
2014.02.21,00:00,1322.75,1328.47,1315.92,1324.58,141965
2014.02.24,00:00,1325.15,1338.84,1318.66,1336.58,179054
2014.02.25,00:00,1335.99,1343.51,1330.80,1340.25,147777
2014.02.26,00:00,1340.80,1345.28,1322.14,1330.31,200741
2014.02.27,00:00,1329.00,1336.10,1323.77,1331.01,179689
2014.02.28,00:00,1330.71,1333.19,1319.55,1327.19,183510
2014.03.03,00:00,1332.08,1354.62,1330.51,1350.26,205339
2014.03.04,00:00,1349.61,1352.43,1331.14,1334.14,208717
2014.03.05,00:00,1334.15,1341.70,1332.54,1336.49,158949
2014.03.06,00:00,1337.05,1353.50,1331.06,1350.39,158471
2014.03.07,00:00,1349.85,1352.84,1327.12,1339.79,185822
2014.03.10,00:00,1339.55,1344.61,1327.99,1339.38,170952
2014.03.11,00:00,1338.76,1352.50,1337.57,1348.66,156782
2014.03.12,00:00,1347.14,1370.75,1345.33,1366.43,204288
2014.03.13,00:00,1366.85,1374.93,1364.38,1369.97,190839
2014.03.14,00:00,1369.90,1387.87,1367.75,1382.41,185529
2014.03.17,00:00,1382.14,1391.97,1361.80,1366.80,176448
2014.03.18,00:00,1365.93,1367.44,1350.62,1355.41,191984
2014.03.19,00:00,1355.12,1359.62,1327.53,1329.32,233336
2014.03.20,00:00,1330.71,1334.52,1320.40,1327.47,209046
2014.03.21,00:00,1328.86,1342.30,1327.83,1335.51,147868
2014.03.24,00:00,1332.08,1334.70,1307.80,1308.44,175746
2014.03.25,00:00,1309.01,1317.23,1305.15,1310.85,162905
2014.03.26,00:00,1311.18,1316.27,1298.54,1303.97,175916
2014.03.27,00:00,1303.54,1306.70,1288.98,1290.94,162333
2014.03.28,00:00,1291.33,1298.65,1285.56,1292.54,145046
2014.03.31,00:00,1293.68,1298.46,1282.27,1283.65,147532
2014.04.01,00:00,1284.27,1287.89,1277.00,1278.65,146171
2014.04.02,00:00,1279.26,1294.39,1278.47,1289.60,151149
2014.04.03,00:00,1289.72,1293.79,1281.46,1286.38,129175
2014.04.04,00:00,1285.51,1306.64,1284.11,1302.16,156051
2014.04.07,00:00,1303.90,1304.02,1295.52,1296.96,97629
2014.04.08,00:00,1296.58,1314.28,1296.50,1308.27,132032
2014.04.09,00:00,1307.88,1314.99,1300.79,1311.48,145730
2014.04.10,00:00,1312.32,1324.38,1310.69,1318.51,159523
2014.04.11,00:00,1317.48,1323.76,1314.01,1317.50,125507
2014.04.14,00:00,1319.58,1331.08,1318.64,1327.60,132861
2014.04.15,00:00,1326.23,1328.13,1281.50,1302.30,205145
2014.04.16,00:00,1302.67,1306.97,1293.37,1302.10,163412
2014.04.17,00:00,1301.53,1304.12,1293.04,1294.95,107677
2014.04.18,00:00,1298.81,1298.81,1298.79,1298.79,2
2014.04.21,00:00,1294.39,1301.87,1281.82,1289.43,137677
2014.04.22,00:00,1289.76,1292.79,1276.10,1283.52,121476
2014.04.23,00:00,1283.88,1288.91,1280.79,1283.62,114682
2014.04.24,00:00,1283.64,1298.58,1268.40,1293.04,180033
2014.04.25,00:00,1293.59,1304.96,1290.26,1300.98,125868
2014.04.28,00:00,1302.45,1306.36,1291.89,1296.39,121752
2014.04.29,00:00,1295.53,1301.36,1286.15,1295.55,127628
2014.04.30,00:00,1295.40,1298.08,1284.40,1291.20,170101
2014.05.01,00:00,1291.16,1292.77,1277.22,1283.99,137085
2014.05.02,00:00,1284.51,1304.63,1273.00,1297.25,160323
2014.05.05,00:00,1300.45,1315.50,1299.14,1309.90,116686
2014.05.06,00:00,1309.37,1313.99,1304.21,1307.69,106039
2014.05.07,00:00,1307.56,1314.41,1286.45,1289.64,167614
2014.05.08,00:00,1289.69,1295.25,1284.89,1289.13,156770
2014.05.09,00:00,1289.08,1294.28,1285.39,1288.07,124601
2014.05.12,00:00,1289.51,1303.91,1276.97,1295.62,156198
2014.05.13,00:00,1295.71,1298.72,1288.94,1293.32,161304
2014.05.14,00:00,1293.55,1308.91,1291.42,1305.57,155734
2014.05.15,00:00,1305.00,1307.07,1290.79,1295.93,192486
2014.05.16,00:00,1296.26,1298.14,1287.66,1293.14,140080
2014.05.19,00:00,1292.50,1305.33,1288.39,1292.70,140185
2014.05.20,00:00,1292.43,1296.80,1285.07,1293.94,156934
2014.05.21,00:00,1293.79,1296.19,1283.15,1291.76,167643
2014.05.22,00:00,1292.02,1303.61,1289.94,1293.81,142495
2014.05.23,00:00,1295.08,1295.41,1286.51,1292.61,112233
2014.05.26,00:00,1291.78,1294.03,1290.73,1292.55,37704
2014.05.27,00:00,1291.89,1293.25,1264.20,1264.53,173688
2014.05.28,00:00,1263.98,1267.06,1255.84,1257.81,123420
2014.05.29,00:00,1257.71,1260.31,1251.26,1255.28,128615
2014.05.30,00:00,1255.49,1260.29,1242.13,1249.49,133600
2014.06.02,00:00,1249.05,1250.66,1240.89,1243.54,102997
2014.06.03,00:00,1243.82,1247.58,1240.23,1244.75,109532
2014.06.04,00:00,1243.89,1248.92,1242.75,1243.63,90605
2014.06.05,00:00,1243.75,1257.54,1240.92,1253.36,131217
2014.06.06,00:00,1253.19,1257.78,1245.71,1253.03,117053
2014.06.09,00:00,1252.50,1256.99,1251.43,1252.10,65446
2014.06.10,00:00,1252.39,1263.43,1250.15,1259.58,89965
2014.06.11,00:00,1259.79,1265.18,1257.35,1260.73,84992
2014.06.12,00:00,1260.61,1274.75,1259.75,1273.10,126023
2014.06.13,00:00,1272.04,1277.79,1270.61,1277.07,102838
2014.06.16,00:00,1275.24,1284.77,1270.43,1271.67,112551
2014.06.17,00:00,1271.41,1273.13,1258.40,1270.33,105978
2014.06.18,00:00,1271.50,1278.44,1266.22,1277.46,104826
2014.06.19,00:00,1277.46,1321.37,1275.87,1320.03,180947
2014.06.20,00:00,1319.50,1321.91,1306.31,1315.05,154169
2014.06.23,00:00,1313.00,1318.38,1309.83,1317.16,97039
2014.06.24,00:00,1317.22,1325.82,1313.79,1318.02,136014
2014.06.25,00:00,1317.97,1324.71,1304.77,1318.89,139700
2014.06.26,00:00,1317.54,1319.71,1306.11,1316.32,156692
2014.06.27,00:00,1316.17,1322.20,1312.56,1316.11,123257
2014.06.30,00:00,1314.69,1329.37,1310.23,1326.95,145788
2014.07.01,00:00,1326.43,1333.47,1323.65,1326.11,139450
2014.07.02,00:00,1325.96,1331.93,1321.17,1326.61,116659
2014.07.03,00:00,1326.38,1327.38,1307.58,1319.18,144977
2014.07.04,00:00,1320.23,1323.03,1318.60,1319.98,30588
2014.07.07,00:00,1320.28,1320.62,1311.25,1319.62,49775
2014.07.08,00:00,1319.13,1324.63,1313.31,1319.02,32520
2014.07.09,00:00,1319.23,1332.28,1317.65,1327.46,100199
2014.07.10,00:00,1323.83,1345.09,1323.83,1335.46,135649
2014.07.11,00:00,1335.11,1339.15,1333.51,1337.83,71599
2014.07.14,00:00,1338.11,1339.41,1301.15,1306.80,165366
2014.07.15,00:00,1307.13,1313.66,1292.03,1293.78,159133
2014.07.16,00:00,1294.27,1303.63,1292.91,1298.89,101615
2014.07.17,00:00,1299.27,1324.27,1296.82,1318.88,166375
2014.07.18,00:00,1318.26,1324.53,1304.39,1311.03,109861
2014.07.21,00:00,1310.29,1318.26,1307.25,1312.17,76734
2014.07.22,00:00,1311.64,1315.68,1301.75,1306.12,117361
2014.07.23,00:00,1307.27,1311.12,1303.01,1304.35,77115
2014.07.24,00:00,1303.71,1305.09,1287.51,1293.38,141440
2014.07.25,00:00,1293.23,1308.42,1290.83,1307.13,92040
2014.07.28,00:00,1306.57,1309.12,1301.21,1303.78,88808
2014.07.29,00:00,1303.55,1312.07,1296.01,1298.81,99517
2014.07.30,00:00,1298.72,1303.47,1291.63,1295.99,113152
2014.07.31,00:00,1295.45,1297.29,1280.45,1282.28,121622
2014.08.01,00:00,1282.38,1297.12,1280.06,1293.19,134635
2014.08.04,00:00,1292.99,1295.30,1285.96,1287.95,69124
2014.08.05,00:00,1287.34,1293.86,1282.35,1288.47,103035
2014.08.06,00:00,1287.79,1309.56,1287.50,1305.59,118551
2014.08.07,00:00,1305.29,1314.51,1301.84,1312.17,126095
2014.08.08,00:00,1312.63,1322.66,1305.26,1310.75,161505
2014.08.11,00:00,1308.63,1311.40,1305.07,1308.25,82845
2014.08.12,00:00,1307.57,1317.79,1305.57,1309.19,109306
2014.08.13,00:00,1308.29,1314.88,1304.67,1312.37,112921
2014.08.14,00:00,1311.98,1319.28,1308.63,1313.24,117962
2014.08.15,00:00,1311.52,1315.01,1292.29,1304.58,177412
2014.08.18,00:00,1302.49,1303.58,1295.48,1298.12,84707
2014.08.19,00:00,1297.13,1302.24,1293.72,1295.48,86363
2014.08.20,00:00,1295.74,1297.95,1287.73,1291.58,102079
2014.08.21,00:00,1290.70,1290.98,1272.27,1276.48,130610
2014.08.22,00:00,1276.89,1282.90,1274.04,1279.83,116870
2014.08.25,00:00,1279.33,1280.78,1269.37,1276.51,69717
2014.08.26,00:00,1276.18,1290.86,1275.17,1280.86,110926
2014.08.27,00:00,1280.09,1287.28,1280.02,1282.39,75052
2014.08.28,00:00,1282.54,1296.38,1282.09,1289.21,123095
