,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
1754,2017.01.20,00:00,0.7557,0.7587,0.7516,0.7556,17439,0.75318,-0.00029999999999996696,0.7559,-0.0396877893901266
1755,2017.01.23,00:00,0.7554,0.7587,0.7547,0.7582,13900,0.7552999999999999,0.0025999999999999357,0.7556,0.3440974060349306
1756,2017.01.24,00:00,0.7583,0.7607,0.7551,0.7579,9861,0.7555799999999999,-0.00029999999999996696,0.7582,-0.03956739646530823
1757,2017.01.25,00:00,0.758,0.7596,0.7513,0.757,14060,0.7569199999999998,-0.0009000000000000119,0.7579,-0.1187491753529505
1758,2017.01.26,00:00,0.7572,0.7583,0.7519,0.7533,11282,0.7564,-0.0037000000000000366,0.757,-0.48877146631440377
1759,2017.01.27,00:00,0.7534,0.7571,0.7509,0.7548,12840,0.7562399999999998,0.0015000000000000568,0.7533,0.19912385503784108
1760,2017.01.30,00:00,0.7557,0.7561,0.7546,0.7551,1128,0.7556199999999997,0.00029999999999996696,0.7548,0.03974562798091772
1761,2017.02.02,00:00,0.7641,0.7694,0.7631,0.7656,7540,0.7571599999999996,0.010499999999999954,0.7551,1.390544298768369
1762,2017.02.03,00:00,0.7655,0.7694,0.7619,0.7683,10132,0.7594199999999997,0.0027000000000000357,0.7656,0.3526645768025125
1763,2017.02.06,00:00,0.7677,0.7682,0.7625,0.7658,9388,0.7619199999999997,-0.0024999999999999467,0.7683,-0.3253937264089479
1764,2017.02.07,00:00,0.7657,0.7679,0.7604,0.7625,9698,0.7634599999999996,-0.0033000000000000806,0.7658,-0.4309219117263098
1765,2017.02.08,00:00,0.7626,0.7664,0.761,0.7643,8941,0.7652999999999996,0.0018000000000000238,0.7625,0.23606557377049495
1766,2017.02.09,00:00,0.7642,0.7662,0.7608,0.7621,7993,0.7645999999999995,-0.0021999999999999797,0.7643,-0.2878450870077168
1767,2017.02.10,00:00,0.7622,0.7687,0.7616,0.7675,7525,0.7644399999999996,0.00539999999999996,0.7621,0.7085684293399764
1768,2017.02.13,00:00,0.7676,0.7682,0.7629,0.7636,8208,0.7639999999999996,-0.0039000000000000146,0.7675,-0.5081433224755719
1769,2017.02.14,00:00,0.7633,0.7694,0.7616,0.7662,9855,0.7647399999999995,0.0026000000000000467,0.7636,0.34049240440021566
1770,2017.02.15,00:00,0.7661,0.7718,0.7635,0.7708,8277,0.7660399999999996,0.0046000000000000485,0.7662,0.6003654398329481
1771,2017.02.16,00:00,0.7709,0.773,0.7682,0.7691,10717,0.7674399999999997,-0.0017000000000000348,0.7708,-0.22055007784120845
1772,2017.02.17,00:00,0.7693,0.7711,0.7654,0.7666,7593,0.7672599999999996,-0.0025000000000000577,0.7691,-0.3250552593941045
1773,2017.02.20,00:00,0.7672,0.7689,0.7657,0.7686,5243,0.7682599999999996,0.0020000000000000018,0.7666,0.2608922515001307
