-7.01E-01
-8.21E-01
-9.39E-01
-9.47E-01
-6.88E-01
-8.43E-01
-8.05E-01
-8.21E-01
-9.20E-01
-1.00E+00
-9.88E-01
-8.60E-01
-8.71E-01
-9.27E-01
-8.01E-01
-7.63E-01
-6.65E-01
-6.73E-01
-6.82E-01
-5.42E-01
-4.65E-01
-2.15E-01
-1.70E-01
-8.25E-02
6.41E-02
8.58E-02
3.86E-01
3.95E-01
4.07E-01
5.55E-01
4.57E-01
2.17E-01
3.83E-01
1.62E-01
1.68E-01
-2.28E-03
2.19E-01
1.62E-01
3.21E-01
2.19E-01
2.58E-01
3.03E-01
4.28E-01
4.27E-01
3.62E-01
3.41E-01
5.01E-01
5.38E-01
7.00E-01
8.82E-01
7.96E-01
8.85E-01
1.00E+00
9.24E-01
8.29E-01
6.81E-01
5.93E-01
4.71E-01
3.65E-01
2.96E-01
1.17E-01
3.55E-02
2.49E-01
3.57E-01
-6.00E-02
-1.58E-01
-8.83E-02
-1.48E-01
-7.83E-02
-1.96E-01
-1.84E-01
-5.90E-01
-4.92E-01
-3.55E-01
-4.49E-01
-4.93E-01
-6.51E-01
-6.39E-01
-5.68E-01
-4.27E-01
-5.65E-01
-6.69E-01
-6.56E-01
-8.65E-01
-6.96E-01
-4.81E-01
-5.07E-01
-6.26E-01
-5.17E-01
-5.12E-01
-5.48E-01
-6.29E-01
-7.75E-01
-8.04E-01
-6.98E-01
-6.68E-01
-6.41E-01
-5.72E-01
-4.27E-01
-4.74E-01
-1.86E-01
-2.07E-01
-2.54E-01
-1.82E-01
-4.49E-01
-2.36E-01
-3.50E-01
-2.94E-01
-2.74E-01
-1.40E-01
-3.55E-02
-8.38E-02
-9.05E-02
-6.01E-02
-8.42E-02
1.41E-01
1.58E-01
1.22E-01
2.01E-01
1.37E-01
1.57E-02
-3.02E-02
3.72E-02
9.24E-02
-1.96E-01
-9.86E-02
6.76E-02
-7.13E-02
-6.96E-02
-3.96E-02
-4.36E-02
2.16E-02
2.65E-02
-4.17E-02
-7.89E-02
-5.80E-02
2.31E-01
3.36E-01
